thoi_diem,do_dai_nghi_gio,xau_dong_truoc,xau_mo_that,khoang_trong_that,uoc_khong_doi,uoc_giu_delta,uoc_mo_hinh,paxg_khoang_trong,sai_so_khong_doi,sai_so_giu_delta,sai_so_mo_hinh
2020-11-22 23:00:00+00:00,49.25,1870.318,1869.943,-0.375,1870.318,1871.4623161833908,1870.870244625751,1.1443161833908562,0.375,1.5193161833908562,0.9272446257509728
2020-11-26 23:00:00+00:00,5.25,1810.184,1809.463,-0.7210000000000036,1810.184,1812.7223203828269,1805.6438284823832,2.538320382826896,0.7210000000000036,3.2593203828268997,-3.8191715176167236
2020-11-29 23:00:00+00:00,52.5,1786.648,1787.208,0.5600000000001728,1786.648,1783.4188921086131,1786.8049139029506,-3.229107891386775,-0.5600000000001728,-3.789107891386948,-0.4030860970494814
2020-12-06 23:00:00+00:00,49.25,1838.208,1838.528,0.31999999999993634,1838.208,1842.317585848332,1832.4151682889237,4.109585848332017,-0.31999999999993634,3.789585848332081,-6.112831711076296
2020-12-13 23:00:00+00:00,49.25,1838.998,1840.698,1.7000000000000455,1838.998,1836.898954478501,1843.0275003797153,-2.099045521498965,-1.7000000000000455,-3.7990455214990106,2.3295003797152276
2020-12-20 23:00:00+00:00,49.25,1880.838,1883.818,2.980000000000018,1880.838,1879.244268182671,1880.611005885545,-1.593731817328944,-2.980000000000018,-4.573731817328962,-3.2069941144550285
2020-12-21 18:15:00+00:00,4.5,1882.038,1878.005,-4.032999999999902,1882.038,1880.798247201819,1879.7213574991636,-1.2397527981809162,4.032999999999902,2.7932472018189856,1.7163574991634505
2020-12-27 23:00:00+00:00,76.5,1879.125,1882.921,3.796000000000049,1879.125,1911.8936310449196,1876.9719893357967,32.76863104491963,-3.796000000000049,28.97263104491958,-5.9490106642033425
2021-01-03 23:00:00+00:00,73.25,1897.765,1904.998,7.232999999999947,1897.765,1916.995940364041,1900.8495746476588,19.230940364040862,-7.232999999999947,11.997940364040915,-4.148425352341292
2021-01-10 23:00:00+00:00,49.25,1848.508,1849.163,0.6549999999999727,1848.508,1892.9966968664976,1854.3762750609228,44.48869686649755,-0.6549999999999727,43.833696866497576,5.213275060922797
2021-01-17 23:00:00+00:00,49.25,1827.478,1828.608,1.1299999999998818,1827.478,1837.8447399739814,1828.4315464411604,10.366739973981339,-1.1299999999998818,9.236739973981457,-0.17645355883951197
2021-01-18 23:00:00+00:00,5.25,1837.338,1837.558,0.22000000000002728,1837.338,1840.713682586981,1837.1842972266988,3.375682586980929,-0.22000000000002728,3.1556825869809018,-0.3737027733011473
2021-01-24 23:00:00+00:00,49.25,1855.198,1854.187,-1.0110000000001946,1855.198,1856.386253944968,1850.8712229922655,1.1882539449679825,1.0110000000001946,2.199253944968177,-3.3157770077343685
2021-01-31 23:00:00+00:00,49.25,1847.048,1863.422,16.374000000000024,1847.048,1844.550488209436,1847.85903541524,-2.4975117905639763,-16.374000000000024,-18.871511790564,-15.562964584760039
2021-02-07 23:00:00+00:00,49.25,1814.048,1816.958,2.910000000000082,1814.048,1822.5894734775543,1815.9078850966266,8.541473477554291,-2.910000000000082,5.631473477554209,-1.0501149033734691
2021-02-14 23:00:00+00:00,49.25,1823.648,1825.118,1.4700000000000273,1823.648,1840.056599744776,1824.665264874308,16.408599744775984,-1.4700000000000273,14.938599744775956,-0.45273512569201557
2021-02-15 23:00:00+00:00,5.25,1818.438,1818.918,0.4799999999997908,1818.438,1821.9999571957176,1817.376303178304,3.5619571957174685,-0.4799999999997908,3.0819571957176777,-1.5416968216959503
2021-02-21 23:00:00+00:00,49.25,1783.398,1781.546,-1.8519999999998618,1783.398,1798.948435135925,1786.4213097749473,15.550435135925,1.8519999999998618,17.40243513592486,4.8753097749472545
2021-02-28 23:00:00+00:00,49.25,1733.188,1732.746,-0.4420000000000073,1733.188,1744.814030778965,1722.4720678852625,11.626030778964832,0.4420000000000073,12.06803077896484,-10.27393211473759
2021-03-07 23:00:00+00:00,49.25,1699.398,1701.718,2.3200000000001637,1699.398,1707.5628176132157,1700.8379333294151,8.164817613215746,-2.3200000000001637,5.844817613215582,-0.880066670584938
2021-03-14 22:00:00+00:00,48.25,1726.958,1727.188,0.2300000000000182,1726.958,1727.7069591433908,1726.895999612082,0.7489591433907208,-0.2300000000000182,0.5189591433907026,-0.2920003879180513
2021-03-21 22:00:00+00:00,49.25,1744.858,1746.009,1.1510000000000673,1744.858,1740.5948122472603,1747.0408917780305,-4.263187752739668,-1.1510000000000673,-5.4141877527397355,1.0318917780305128
2021-03-28 22:00:00+00:00,49.25,1731.808,1731.268,-0.5399999999999636,1731.808,1739.6223465244548,1734.0670118098367,7.814346524454777,0.5399999999999636,8.35434652445474,2.7990118098366565
2021-04-04 22:00:00+00:00,73.25,1728.805,1727.929,-0.8759999999999764,1728.805,1745.8910905305695,1731.0362425839935,17.086090530569436,0.8759999999999764,17.962090530569412,3.1072425839934112
2021-04-11 22:00:00+00:00,49.25,1743.028,1743.378,0.34999999999990905,1743.028,1756.6111979080629,1742.3269130994815,13.583197908062857,-0.34999999999990905,13.233197908062948,-1.051086900518385
2021-04-18 22:00:00+00:00,49.25,1775.748,1776.998,1.25,1775.748,1772.66753479523,1776.9553073076725,-3.0804652047700074,-1.25,-4.330465204770007,-0.04269269232759143
2021-04-25 22:00:00+00:00,49.25,1776.818,1775.852,-0.9659999999998945,1776.818,1785.48193323594,1771.6338461753626,8.663933235940021,0.9659999999998945,9.629933235939916,-4.218153824637511
2021-05-02 22:00:00+00:00,49.25,1768.428,1768.87,0.4419999999997799,1768.428,1776.0482250126254,1766.193436408544,7.620225012625269,-0.4419999999997799,7.178225012625489,-2.676563591455988
2021-05-09 22:00:00+00:00,49.25,1830.618,1833.43,2.8120000000001255,1830.618,1858.005601080545,1828.7942734916878,27.387601080544982,-2.8120000000001255,24.575601080544857,-4.635726508312246
2021-05-16 22:00:00+00:00,49.25,1842.688,1844.528,1.8399999999999181,1842.688,1930.7881249479694,1841.476961735773,88.10012494796933,-1.8399999999999181,86.26012494796942,-3.051038264226918
2021-05-23 22:00:00+00:00,49.25,1880.898,1882.123,1.2250000000001364,1880.898,1876.1155717023237,1876.9896543269244,-4.782428297676233,-1.2250000000001364,-6.00742829767637,-5.13334567307561
2021-05-30 22:00:00+00:00,49.25,1902.648,1903.338,0.6900000000000546,1902.648,1915.6288064637088,1908.024384310528,12.98080646370886,-0.6900000000000546,12.290806463708805,4.686384310527956
2021-05-31 22:00:00+00:00,5.25,1906.518,1907.388,0.8699999999998909,1906.518,1905.2214320736937,1907.4565003299958,-1.296567926306352,-0.8699999999998909,-2.166567926306243,0.06850032999591349
2021-06-06 22:00:00+00:00,49.25,1890.708,1891.398,0.6899999999998272,1890.708,1887.481842434381,1893.281185929716,-3.2261575656191326,-0.6899999999998272,-3.91615756561896,1.8831859297160918
2021-06-13 22:00:00+00:00,49.25,1877.048,1876.758,-0.2899999999999636,1877.048,1877.0744884340404,1875.9934090411639,0.026488434040402353,0.2899999999999636,0.316488434040366,-0.7645909588361519
2021-06-20 22:00:00+00:00,49.25,1763.198,1763.938,0.7400000000000091,1763.198,1771.0470165866361,1763.3792531840209,7.849016586636026,-0.7400000000000091,7.109016586636017,-0.5587468159792479
2021-06-27 22:00:00+00:00,49.25,1780.938,1781.227,0.28899999999998727,1780.938,1783.0874589612483,1776.4404181979219,2.1494589612482287,-0.28899999999998727,1.8604589612482414,-4.786581802078217
2021-07-04 22:00:00+00:00,49.25,1786.978,1786.527,-0.45100000000002183,1786.978,1792.775876271441,1783.620519163814,5.797876271440828,0.45100000000002183,6.2488762714408495,-2.9064808361861196
2021-07-05 22:00:00+00:00,5.25,1791.552,1791.368,-0.18399999999996908,1791.552,1792.8782889124325,1791.318302662979,1.3262889124325739,0.18399999999996908,1.510288912432543,-0.049697337020916166
2021-07-11 22:00:00+00:00,49.25,1807.838,1807.568,-0.2699999999999818,1807.838,1808.4260233062644,1808.060473797096,0.5880233062644038,0.2699999999999818,0.8580233062643856,0.49247379709595407
2021-07-18 22:00:00+00:00,49.25,1811.548,1810.891,-0.6569999999999254,1811.548,1813.6682225186428,1810.07707913519,2.1202225186427768,0.6569999999999254,2.777222518642702,-0.813920864810143
2021-07-25 22:00:00+00:00,49.25,1801.698,1801.992,0.29399999999986903,1801.698,1810.227190486116,1802.6173311128257,8.529190486115795,-0.29399999999986903,8.235190486115926,0.6253311128257337
2021-08-01 22:00:00+00:00,49.25,1813.398,1813.321,-0.07699999999999818,1813.398,1806.2275378029758,1814.43281000031,-7.170462197024108,0.07699999999999818,-7.09346219702411,1.1118100003100153
2021-08-08 22:00:00+00:00,49.25,1762.568,1762.888,0.31999999999993634,1762.568,1766.5564121954753,1762.1606430730578,3.988412195475348,-0.31999999999993634,3.668412195475412,-0.7273569269420932
2021-08-13 06:30:00+00:00,4.75,1753.948,1758.708,4.759999999999991,1753.948,1754.3206273665203,1754.2391620019548,0.37262736652019157,-4.759999999999991,-4.387372633479799,-4.468837998045274
2021-08-15 22:00:00+00:00,49.25,1779.218,1778.127,-1.0910000000001219,1779.218,1778.1837687228901,1779.0823909371943,-1.0342312771099387,1.0910000000001219,0.0567687228901832,0.9553909371943519
2021-08-22 22:00:00+00:00,49.25,1780.458,1779.598,-0.8600000000001273,1780.458,1782.0209975957043,1780.5747982312687,1.5629975957042461,0.8600000000001273,2.4229975957043735,0.9767982312687309
2021-08-29 22:00:00+00:00,49.25,1816.158,1818.332,2.1740000000002055,1816.158,1815.4329783476585,1817.9448722989978,-0.725021652341411,-2.1740000000002055,-2.8990216523416166,-0.38712770100232774
2021-09-05 22:00:00+00:00,49.25,1827.288,1829.972,2.683999999999969,1827.288,1828.2870639693815,1829.6561279947996,0.9990639693814956,-2.683999999999969,-1.6849360306184735,-0.31587200520039005
2021-09-06 22:00:00+00:00,5.25,1823.005,1822.628,-0.3770000000001801,1823.005,1824.8214815712963,1823.1895362797925,1.8164815712962081,0.3770000000001801,2.193481571296388,0.5615362797925627
2021-09-12 22:00:00+00:00,49.25,1787.048,1788.354,1.30600000000004,1787.048,1789.841156775521,1787.8500847815992,2.7931567755210835,-1.30600000000004,1.4871567755210435,-0.5039152184008344
2021-09-19 22:00:00+00:00,49.25,1753.488,1753.962,0.4739999999999327,1753.488,1761.0881441200283,1754.7233831370722,7.60014412002829,-0.4739999999999327,7.126144120028357,0.7613831370722437
2021-09-26 22:00:00+00:00,49.25,1749.878,1751.498,1.6200000000001182,1749.878,1748.0630383727412,1750.803351212152,-1.8149616272587537,-1.6200000000001182,-3.434961627258872,-0.6946487878481094
2021-10-03 22:00:00+00:00,49.25,1760.098,1762.078,1.9800000000000182,1760.098,1761.2701505369544,1762.5073098933717,1.1721505369544047,-1.9800000000000182,-0.8078494630456134,0.4293098933717374
2021-10-10 22:00:00+00:00,49.25,1756.608,1757.145,0.5370000000000346,1756.608,1760.6002909090919,1753.806882027987,3.9922909090919347,-0.5370000000000346,3.4552909090919,-3.338117972012924
2021-10-17 22:00:00+00:00,49.25,1766.658,1766.573,-0.084999999999809,1766.658,1764.5097001034462,1768.1495098249766,-2.148299896553681,0.084999999999809,-2.063299896553872,1.5765098249764833
2021-10-24 22:00:00+00:00,49.25,1791.628,1792.473,0.8450000000000273,1791.628,1792.3728846180572,1792.4013610642276,0.7448846180573128,-0.8450000000000273,-0.10011538194271452,-0.07163893577239833
2021-10-31 22:00:00+00:00,49.25,1782.988,1783.028,0.03999999999996362,1782.988,1783.451604696282,1782.9034150766877,0.46360469628189094,-0.03999999999996362,0.4236046962819273,-0.12458492331234083
2021-11-07 23:00:00+00:00,50.25,1817.588,1818.383,0.7950000000000728,1817.588,1819.410105813029,1818.0135999608826,1.8221058130291112,-0.7950000000000728,1.0271058130290385,-0.3694000391174086
2021-11-14 23:00:00+00:00,49.25,1864.448,1869.364,4.91599999999994,1864.448,1868.4403940042835,1861.2569836084406,3.992394004283369,-4.91599999999994,-0.9236059957165708,-8.107016391559455
2021-11-21 23:00:00+00:00,49.25,1845.175,1846.534,1.359000000000151,1845.175,1845.9124063343002,1849.1662723811621,0.7374063343002035,-1.359000000000151,-0.6215936656999475,2.632272381162011
2021-11-25 23:15:00+00:00,5.5,1788.475,1790.798,2.3230000000000928,1788.475,1791.6498101725226,1786.7887501276584,3.1748101725227116,-2.3230000000000928,0.8518101725226188,-4.00924987234157
2021-11-28 23:00:00+00:00,52.5,1792.665,1790.195,-2.4700000000000273,1792.665,1797.0344482180797,1789.2121721971935,4.369448218079697,2.4700000000000273,6.839448218079724,-0.9828278028064688
2021-12-05 23:00:00+00:00,49.25,1782.788,1784.355,1.5670000000000073,1782.788,1785.0350983078663,1781.3578247345167,2.247098307866281,-1.5670000000000073,0.6800983078662739,-2.9971752654832926
2021-12-12 23:00:00+00:00,49.25,1782.288,1783.055,0.7670000000000528,1782.288,1783.8217591114758,1783.8938402822105,1.5337591114757743,-0.7670000000000528,0.7667591114757215,0.8388402822104126
2021-12-19 23:00:00+00:00,49.25,1797.708,1799.445,1.7369999999998527,1797.708,1797.5283190404807,1798.537467206437,-0.17968095951937357,-1.7369999999998527,-1.9166809595192262,-0.9075327935629502
2021-12-26 23:00:00+00:00,73.25,1808.355,1808.544,0.18900000000007822,1808.355,1817.8868943734324,1806.8132205465033,9.531894373432351,-0.18900000000007822,9.342894373432273,-1.7307794534967798
2022-01-02 23:00:00+00:00,49.25,1829.058,1828.604,-0.4539999999999509,1829.058,1832.0499160305346,1828.3472326423246,2.9919160305346395,0.4539999999999509,3.4459160305345904,-0.25676735767547143
2022-01-09 23:00:00+00:00,49.25,1795.808,1793.955,-1.8530000000000655,1795.808,1792.1823562606955,1794.8915314638693,-3.6256437393044507,1.8530000000000655,-1.7726437393043852,0.9365314638694144
2022-01-16 23:00:00+00:00,49.25,1817.418,1817.044,-0.3739999999997963,1817.418,1817.5996872938108,1816.383910215524,0.18168729381090998,0.3739999999997963,0.5556872938107063,-0.6600897844759857
2022-01-17 23:00:00+00:00,5.25,1819.008,1817.904,-1.1040000000000418,1819.008,1818.0107368421059,1820.4581798301656,-0.9972631578941673,1.1040000000000418,0.10673684210587453,2.5541798301655945
2022-01-23 23:00:00+00:00,49.25,1834.328,1834.524,0.1959999999999127,1834.328,1839.8721375037478,1833.1273719247922,5.544137503747834,-0.1959999999999127,5.348137503747921,-1.3966280752076727
2022-01-30 23:00:00+00:00,49.25,1791.028,1791.928,0.900000000000091,1791.028,1793.0202447163513,1788.9565599010004,1.9922447163512516,-0.900000000000091,1.0922447163511606,-2.9714400989996648
2022-02-06 23:00:00+00:00,49.25,1807.558,1806.719,-0.8389999999999418,1807.558,1805.9270611886286,1805.1491287455376,-1.6309388113713794,0.8389999999999418,-0.7919388113714376,-1.5698712544624414
2022-02-13 23:00:00+00:00,49.25,1857.898,1859.233,1.3350000000000364,1857.898,1873.6242792800358,1859.1929654154849,15.726279280035897,-1.3350000000000364,14.39127928003586,-0.04003458451506958
2022-02-20 23:00:00+00:00,49.25,1897.768,1900.818,3.0499999999999545,1897.768,1909.2525604164866,1896.5294004711543,11.484560416486602,-3.0499999999999545,8.434560416486647,-4.28859952884568
2022-02-21 23:00:00+00:00,3.75,1905.013,1908.748,3.7350000000001273,1905.013,1911.0774674969825,1917.5767521048097,6.064467496982616,-3.7350000000001273,2.3294674969824882,8.82875210480961
2022-02-27 23:00:00+00:00,49.25,1888.528,1919.206,30.677999999999884,1888.528,1902.4949265715802,1890.6439049287924,13.966926571580188,-30.677999999999884,-16.711073428419695,-28.562095071207523
2022-03-06 23:00:00+00:00,49.25,1969.848,1974.472,4.624000000000024,1969.848,1981.691831893628,1982.3377799116129,11.843831893628021,-4.624000000000024,7.2198318936279975,7.86577991161289
2022-03-13 22:00:00+00:00,48.25,1988.248,1984.742,-3.5060000000000855,1988.248,1997.8547897656247,1989.3657160728987,9.606789765624626,3.5060000000000855,13.112789765624711,4.623716072898787
2022-03-20 22:00:00+00:00,49.25,1921.198,1921.358,0.15999999999985448,1921.198,1924.0012693225294,1920.7080151640816,2.8032693225293315,-0.15999999999985448,2.643269322529477,-0.6499848359183034
