thoi_diem,xau_dong,xau_mo_that,r_xau_nghi,r_paxg_nghi,uoc_beta0_khong_doi,uoc_beta090_pp_cu_xap_xi,uoc_beta1_giu_delta,uoc_beta015_toi_uu,uoc_pp_cu_nguyen_van,so_moc_247,bien_dong_uoc_247
2024-04-28 22:00:00+00:00,2337.245,2336.065,-0.0005049953994393246,0.005744666796374851,2337.245,2349.3603166898915,2350.7103336430437,2339.259872044939,2306.2947294376468,50,0.022977476778728776
2024-05-05 22:00:00+00:00,2301.175,2304.655,0.0015111285749660815,-0.0013865941928528328,2301.175,2298.3050748096116,2297.986415255683,2300.6964303866034,2291.0750900764474,50,0.01781313223925104
2024-05-12 22:00:00+00:00,2360.175,2362.895,0.0011517933465741727,-0.0017631124564214337,2360.175,2356.4328412685627,2356.0174122825233,2359.5508944399844,2397.713370234272,50,0.015695195176081252
2024-05-19 22:00:00+00:00,2414.525,2417.098,0.0010650666425038296,0.007224570296821276,2414.525,2430.2756658515436,2432.032069977262,2417.143004129796,2422.66386982653,50,0.016529971070502792
2024-05-26 22:00:00+00:00,2333.405,2336.365,0.0012677285589768068,0.002285034967418986,2333.405,2338.20865856082,2338.743008463499,2334.204923883945,2432.7329702201478,50,0.017728572277083205
2024-06-02 22:00:00+00:00,2326.995,2327.425,0.00018477060567109038,0.005336977600582634,2326.995,2338.1990948326593,2339.4473195098712,2328.8586138841383,2305.8450000715893,50,0.01645639236860244
2024-06-09 22:00:00+00:00,2293.415,2294.415,0.00043593595047632637,0.00427921568533224,2293.415,2302.264646053265,2303.2500455736,2294.8875751755954,2346.1267561647455,50,0.01732295663120381
2024-06-16 22:00:00+00:00,2332.184,2331.098,-0.00046576639355420637,0.005587807361074271,2332.184,2343.942156690459,2345.252272413793,2334.139588682862,2359.0696696026025,50,0.015990274896580153
2024-06-23 22:00:00+00:00,2321.755,2322.775,0.0004392263658101601,-0.001394932535500518,2321.755,2318.842006495776,2318.5185662392128,2321.2692470828692,2343.7713702889887,50,0.017005829953079508
2024-06-30 22:00:00+00:00,2326.275,2326.315,1.7194723799322884e-05,-0.0006325670468604903,2326.275,2324.9510045016837,2324.8039404140263,2326.054281735558,2341.8079924140643,50,0.015556890738505377
2024-07-07 22:00:00+00:00,2390.705,2385.498,-0.0021803939501275757,0.002568947427741573,2390.705,2396.2388307031515,2396.8544909377433,2391.6264168379903,2387.655795270299,50,0.014559858422785954
