thoi_diem,xau_dong,xau_mo_that,r_xau_nghi,r_paxg_nghi,uoc_beta0_khong_doi,uoc_beta090_pp_cu_xap_xi,uoc_beta1_giu_delta,uoc_beta015_toi_uu,uoc_pp_cu_nguyen_van,so_moc_247,bien_dong_uoc_247
2022-05-30 22:00:00+00:00,1855.753,1855.938,9.968502235407523e-05,0.0025903482957716434,1855.753,1860.084388909711,1860.566277962721,1856.4741970954399,1871.7197362011611,15,0.006375399840689693
2022-06-05 22:00:00+00:00,1850.338,1850.618,0.0001513122558247402,0.004437538690452272,1850.338,1857.742628222596,1858.5671916396327,1851.5700519701934,1887.32037217448,197,0.019016195598388984
2022-06-12 22:00:00+00:00,1871.038,1874.938,0.002082235128630578,0.007712682812685445,1871.038,1884.0708311735907,1885.524515763685,1873.2038609970189,1826.9664144118778,197,0.019416370763917508
2022-06-19 22:00:00+00:00,1838.778,1837.448,-0.0007235681691097198,-0.0020942605322081666,1838.778,1835.31547199756,1834.931149366835,1838.2004586899634,1894.4521474203905,197,0.020557626064668814
2022-06-20 22:00:00+00:00,1837.718,1837.963,0.00013330863062525038,0.0006619883284337448,1837.718,1838.81321930794,1838.9349506260662,1837.9004912404232,1841.523375070853,15,0.0033489073251658907
2022-06-26 22:00:00+00:00,1825.858,1837.376,0.00628845329358884,0.002891743668307088,1825.858,1830.6161109506995,1831.1455547525923,1826.6501587882008,1841.6446018028323,197,0.01971928015713964
2022-07-03 22:00:00+00:00,1810.598,1812.078,0.0008170755995506585,-0.00357129510951591,1810.598,1804.787780701112,1804.1433528025784,1809.6283327783692,1814.8854597578184,197,0.01912854962598268
2022-07-04 22:00:00+00:00,1807.474,1807.176,-0.0001648845673441028,-1.000455207129291e-05,1807.474,1807.4577254022936,1807.4559171227052,1807.4712875568725,1797.6516308207904,15,0.005106420568357074
2022-07-10 22:00:00+00:00,1741.838,1742.848,0.0005796792183182497,-0.0053104385105039115,1741.838,1733.532931175078,1732.6125935628274,1740.4510639271023,1699.3840717666033,197,0.02006860748351389
2022-07-17 22:00:00+00:00,1707.798,1707.238,-0.0003279614065674833,-0.005182567315325,1707.798,1699.850848113991,1698.9701172114271,1706.4708991866344,1709.5747654939062,197,0.02092882462425606
2022-07-24 22:00:00+00:00,1726.618,1728.148,0.0008857329845358431,0.0017976216986127598,1726.618,1729.4136862878622,1729.7245973888867,1727.0836336719703,1759.372243084863,197,0.019623615862703694
2022-07-31 22:00:00+00:00,1765.698,1764.809,-0.0005036103986137742,0.00046674779832757906,1765.698,1766.439877899145,1766.5223280156895,1765.8216246756672,1786.510525013816,197,0.019780247984811598
2022-08-07 22:00:00+00:00,1774.718,1773.748,-0.000546715129388794,0.000775479316796445,1774.718,1775.9570637323689,1776.0947908695714,1774.9244505724505,1831.6918558268628,197,0.018068608832768663
2022-08-14 22:00:00+00:00,1801.778,1802.308,0.000294110631000715,0.0028847364267658984,1801.778,1806.4619669400608,1806.98315877546,1802.5578168997306,1847.8291270872112,197,0.01953034586103674
2022-08-21 22:00:00+00:00,1746.498,1746.298,-0.0001145214322385551,0.0007652075795220274,1746.498,1747.7012044244577,1747.8349449621928,1746.6984765313252,1748.1238456212213,197,0.018014077990695355
2022-08-28 22:00:00+00:00,1737.338,1736.068,-0.0007312707219341189,-0.0002783067695494253,1737.338,1736.9028928604869,1736.8545543498235,1737.265474574875,1726.9886380483322,197,0.020310525989762206
2022-09-04 22:00:00+00:00,1711.278,1712.598,0.0007710559993399083,0.0013612005429800976,1711.278,1713.3757379750816,1713.6089786475743,1711.6274445550134,1699.7697513198161,197,0.018955830352442273
2022-09-05 22:00:00+00:00,1710.448,1709.418,-0.0006023628008490021,-0.000587716737457604,1710.448,1709.543506208516,1709.4430364277323,1710.2972178086663,1686.5715291264773,15,0.005538186023235832
2022-09-11 22:00:00+00:00,1715.938,1717.058,0.0006524913164687163,0.0015539335674360367,1715.938,1718.3394871888293,1718.6065264772972,1716.338014666581,1710.6654923645995,197,0.020191377910027397
2022-09-18 22:00:00+00:00,1673.898,1675.958,0.0012299037688031519,-0.0018001805041478545,1673.898,1671.1882090525464,1670.887392086331,1673.4460632384973,1676.1244579124802,197,0.019631578545147372
2022-09-25 22:00:00+00:00,1643.598,1643.458,-8.518260722333224e-05,0.0,1643.598,1643.598,1643.598,1643.598,1661.1807281959284,197,0.018882852226636437
2022-10-02 22:00:00+00:00,1659.978,1662.198,0.0013364736428412686,0.0018121418429262117,1659.978,1662.687512942131,1662.9888428053205,1660.4292786696142,1671.1475722213495,197,0.01983468521543357
