khung,thanh_phan,buoc,n,mae_mo_hinh_usd,mae_giu_delta_usd,mae_mot_buoc_usd,mape_mo_hinh_pct,rmse_mo_hinh_usd,gia_tri_tb_usd
M15,close,200,401.0,7.745406035989447,7.4479829101018185,3.101096444152002,0.3516855379976727,13.176995707551988,2247.1019850374064
M15,high,1,401.0,1.9918513214177698,1.76063321145544,1.4955077141046955,0.09329172570076881,3.7704108467125663,2244.063511221945
M15,high,2,401.0,2.2114503701041994,2.1854127385680333,1.3706418599937753,0.10506435976192705,3.1181999113620584,2244.092244389027
M15,high,3,401.0,2.568705627973802,2.669006602013627,1.5332078540327219,0.12178111143239362,3.7815285924288964,2244.1104563591025
M15,high,4,401.0,2.64331040508737,2.738049118018053,1.342609624043354,0.12384839698809545,4.017927401902444,2244.1044663341645
M15,high,5,401.0,2.963738539394654,3.028646851182647,1.661623223811526,0.1394089634378513,4.594553751397198,2244.072216957606
M15,high,6,401.0,2.9269931407912013,3.0564046460117194,1.5190526422792325,0.13787908872769336,4.5514281635659435,2244.00553117207
M15,high,7,401.0,3.014218484518588,3.1641909852788093,1.3412946489612587,0.14182968690128042,4.462862577427119,2244.000411471322
M15,high,8,401.0,2.905663528178225,3.036320635661067,1.4704595309756774,0.13753824012513474,4.309173942403116,2243.9398578553614
M15,high,9,401.0,2.963091858287885,3.240022121221207,1.4787804355256284,0.13986860494251363,4.277209812132195,2243.787788029925
M15,high,10,401.0,3.1366868306461293,3.3264591458553205,1.4938678374988268,0.14647570321371786,4.396078141862077,2243.793865336658
M15,high,11,401.0,3.3629648822203553,3.425709351507736,1.4963445592062297,0.15811214719767702,4.697523447707351,2243.7873740648383
M15,high,12,401.0,3.2419973928708536,3.3531225837617726,1.482905372545439,0.15194069826478826,4.437918443018747,2243.606049875312
M15,high,13,401.0,3.471829757371589,3.67443110883857,1.7138381269443117,0.16289425997645315,5.000505432789332,2243.6256109725687
M15,high,14,401.0,3.4752427618032398,3.731785294638152,1.5300304968551854,0.16242251812562272,4.982595355112924,2243.633451371571
M15,high,15,401.0,3.4986965478194176,3.7747398360608897,1.519896850862426,0.16319532235588366,5.0177193370454205,2243.7232294264336
M15,high,16,401.0,3.6167755824236734,3.848812181406183,1.5539311988839992,0.16907577776783367,5.265817864407283,2243.7109201995013
