time,macro_tone
2020-01-29 00:00:00+00:00,-1.2846
2020-01-30 00:00:00+00:00,-1.8143
2020-01-31 00:00:00+00:00,-1.2768
2020-02-01 00:00:00+00:00,-0.9431
2020-02-02 00:00:00+00:00,-1.333
2020-02-03 00:00:00+00:00,-1.4267
2020-02-04 00:00:00+00:00,-1.3583
2020-02-05 00:00:00+00:00,-0.78
2020-02-06 00:00:00+00:00,-0.7138
2020-02-07 00:00:00+00:00,-1.3912
2020-02-08 00:00:00+00:00,-1.4954
2020-02-09 00:00:00+00:00,-1.2877
2020-02-10 00:00:00+00:00,-1.8098
2020-02-11 00:00:00+00:00,-1.2311
2020-02-12 00:00:00+00:00,-1.3849
2020-02-13 00:00:00+00:00,-1.2597
2020-02-14 00:00:00+00:00,-1.4101
2020-02-15 00:00:00+00:00,-1.5036
2020-02-16 00:00:00+00:00,-1.3027
2020-02-17 00:00:00+00:00,-1.6827
2020-02-18 00:00:00+00:00,-1.0709
2020-02-19 00:00:00+00:00,-1.2604
2020-02-20 00:00:00+00:00,-1.3366
2020-02-21 00:00:00+00:00,-2.0295
2020-02-22 00:00:00+00:00,-2.2171
2020-02-23 00:00:00+00:00,-2.0357
2020-02-24 00:00:00+00:00,-1.9594
2020-02-25 00:00:00+00:00,-1.8681
2020-02-26 00:00:00+00:00,-1.8003
2020-02-27 00:00:00+00:00,-2.0038
2020-02-28 00:00:00+00:00,-3.0629
2020-02-29 00:00:00+00:00,-3.4745
2020-03-01 00:00:00+00:00,-3.0494
2020-03-02 00:00:00+00:00,-2.409
2020-03-03 00:00:00+00:00,-2.6174
2020-03-04 00:00:00+00:00,-2.9125
2020-03-05 00:00:00+00:00,-2.5184
2020-03-06 00:00:00+00:00,-2.7368
2020-03-07 00:00:00+00:00,-2.3285
2020-03-08 00:00:00+00:00,-2.475
2020-03-09 00:00:00+00:00,-3.8454
2020-03-10 00:00:00+00:00,-2.9141
2020-03-11 00:00:00+00:00,-3.138
2020-03-12 00:00:00+00:00,-3.0213
2020-03-13 00:00:00+00:00,-3.1743
2020-03-14 00:00:00+00:00,-2.6223
2020-03-15 00:00:00+00:00,-2.1151
2020-03-16 00:00:00+00:00,-2.961
2020-03-17 00:00:00+00:00,-2.9545
2020-03-18 00:00:00+00:00,-2.4431
2020-03-19 00:00:00+00:00,-2.7058
2020-03-20 00:00:00+00:00,-2.2204
2020-03-21 00:00:00+00:00,-2.2258
2020-03-22 00:00:00+00:00,-2.4747
2020-03-23 00:00:00+00:00,-2.2861
2020-03-24 00:00:00+00:00,-2.2991
2020-03-25 00:00:00+00:00,-2.1471
2020-03-26 00:00:00+00:00,-2.0092
2020-03-27 00:00:00+00:00,-2.1498
2020-03-28 00:00:00+00:00,-2.3361
2020-03-29 00:00:00+00:00,-2.3947
2020-03-30 00:00:00+00:00,-2.388
2020-03-31 00:00:00+00:00,-1.3968
2020-04-01 00:00:00+00:00,-1.7508
2020-04-02 00:00:00+00:00,-1.9583
2020-04-03 00:00:00+00:00,-2.3932
2020-04-04 00:00:00+00:00,-1.9069
2020-04-05 00:00:00+00:00,-2.0686
2020-04-06 00:00:00+00:00,-2.0665
2020-04-07 00:00:00+00:00,-1.6409
2020-04-08 00:00:00+00:00,-1.8709
2020-04-09 00:00:00+00:00,-2.105
2020-04-10 00:00:00+00:00,-2.2988
2020-04-11 00:00:00+00:00,-2.0691
2020-04-12 00:00:00+00:00,-1.8953
2020-04-13 00:00:00+00:00,-1.8925
2020-04-14 00:00:00+00:00,-1.9815
2020-04-15 00:00:00+00:00,-2.4296
2020-04-16 00:00:00+00:00,-2.2678
2020-04-17 00:00:00+00:00,-1.9825
2020-04-18 00:00:00+00:00,-2.3211
2020-04-19 00:00:00+00:00,-2.2483
2020-04-20 00:00:00+00:00,-2.1898
2020-04-21 00:00:00+00:00,-1.8764
2020-04-22 00:00:00+00:00,-1.7054
2020-04-23 00:00:00+00:00,-1.8518
2020-04-24 00:00:00+00:00,-1.3942
2020-04-25 00:00:00+00:00,-1.7376
2020-04-26 00:00:00+00:00,-1.6994
2020-04-27 00:00:00+00:00,-1.8559
2020-04-28 00:00:00+00:00,-1.709
2020-04-29 00:00:00+00:00,-1.5639
2020-04-30 00:00:00+00:00,-1.9046
2020-05-01 00:00:00+00:00,-1.8812
2020-05-02 00:00:00+00:00,-1.4082
2020-05-03 00:00:00+00:00,-1.9248
2020-05-04 00:00:00+00:00,-2.0118
2020-05-05 00:00:00+00:00,-1.7664
2020-05-06 00:00:00+00:00,-2.0287
2020-05-07 00:00:00+00:00,-2.1853
2020-05-08 00:00:00+00:00,-2.4626
2020-05-09 00:00:00+00:00,-1.5345
2020-05-10 00:00:00+00:00,-1.8646
2020-05-11 00:00:00+00:00,-1.8102
2020-05-12 00:00:00+00:00,-1.7677
2020-05-13 00:00:00+00:00,-2.8439
2020-05-14 00:00:00+00:00,-3.238
2020-05-15 00:00:00+00:00,-2.6542
2020-05-16 00:00:00+00:00,-2.7514
2020-05-17 00:00:00+00:00,-2.2243
2020-05-18 00:00:00+00:00,-1.8269
2020-05-19 00:00:00+00:00,-0.8427
2020-05-20 00:00:00+00:00,-1.57
2020-05-21 00:00:00+00:00,-2.1312
2020-05-22 00:00:00+00:00,-2.4507
2020-05-23 00:00:00+00:00,-2.1699
2020-05-24 00:00:00+00:00,-1.8844
2020-05-25 00:00:00+00:00,-1.6645
2020-05-26 00:00:00+00:00,-1.2557
2020-05-27 00:00:00+00:00,-1.2106
2020-05-28 00:00:00+00:00,-1.5731
2020-05-29 00:00:00+00:00,-1.7963
2020-05-30 00:00:00+00:00,-2.082
2020-05-31 00:00:00+00:00,-1.736
2020-06-01 00:00:00+00:00,-1.8195
2020-06-02 00:00:00+00:00,-1.9038
2020-06-03 00:00:00+00:00,-1.7798
2020-06-04 00:00:00+00:00,-1.264
2020-06-05 00:00:00+00:00,-1.4865
2020-06-06 00:00:00+00:00,-1.7492
2020-06-07 00:00:00+00:00,-1.8345
2020-06-08 00:00:00+00:00,-1.6216
2020-06-09 00:00:00+00:00,-1.3502
2020-06-10 00:00:00+00:00,-1.6683
2020-06-11 00:00:00+00:00,-2.0815
2020-06-12 00:00:00+00:00,-2.2213
2020-06-13 00:00:00+00:00,-1.9794
2020-06-14 00:00:00+00:00,-2.2169
2020-06-15 00:00:00+00:00,-1.9733
2020-06-16 00:00:00+00:00,-1.453
2020-06-17 00:00:00+00:00,-1.6498
2020-06-18 00:00:00+00:00,-1.8134
2020-06-19 00:00:00+00:00,-1.5606
2020-06-20 00:00:00+00:00,-3.0909
2020-06-21 00:00:00+00:00,-1.7713
2020-06-22 00:00:00+00:00,-1.3844
2020-06-23 00:00:00+00:00,-0.87
2020-06-24 00:00:00+00:00,-1.6687
2020-06-25 00:00:00+00:00,-1.9481
2020-06-26 00:00:00+00:00,-2.1487
2020-06-27 00:00:00+00:00,-1.6924
2020-06-28 00:00:00+00:00,-1.4987
2020-06-29 00:00:00+00:00,-1.648
2020-06-30 00:00:00+00:00,-1.1411
2020-07-01 00:00:00+00:00,-1.1165
2020-07-02 00:00:00+00:00,-1.5651
2020-07-03 00:00:00+00:00,-1.6665
2020-07-04 00:00:00+00:00,-1.8092
2020-07-05 00:00:00+00:00,-1.4653
2020-07-06 00:00:00+00:00,-1.4755
2020-07-07 00:00:00+00:00,-0.9931
2020-07-08 00:00:00+00:00,-0.7967
2020-07-09 00:00:00+00:00,-1.0891
2020-07-10 00:00:00+00:00,-1.4453
2020-07-11 00:00:00+00:00,-1.5276
2020-07-12 00:00:00+00:00,-1.1424
2020-07-13 00:00:00+00:00,-1.5099
2020-07-14 00:00:00+00:00,-1.3933
2020-07-15 00:00:00+00:00,-1.3618
2020-07-16 00:00:00+00:00,-1.5839
2020-07-17 00:00:00+00:00,-0.8264
2020-07-18 00:00:00+00:00,-1.8198
2020-07-19 00:00:00+00:00,-2.1151
2020-07-20 00:00:00+00:00,-1.2272
2020-07-21 00:00:00+00:00,-0.7356
2020-07-22 00:00:00+00:00,-1.0154
2020-07-23 00:00:00+00:00,-1.1991
2020-07-24 00:00:00+00:00,-1.7821
2020-07-25 00:00:00+00:00,-1.2296
2020-07-26 00:00:00+00:00,-0.0942
2020-07-27 00:00:00+00:00,-0.691
2020-07-28 00:00:00+00:00,-1.0813
2020-07-29 00:00:00+00:00,-1.3388
2020-07-30 00:00:00+00:00,-1.858
2020-07-31 00:00:00+00:00,-1.9927
2020-08-01 00:00:00+00:00,-1.9182
2020-08-02 00:00:00+00:00,-1.3298
2020-08-03 00:00:00+00:00,-1.3425
2020-08-04 00:00:00+00:00,-2.0224
2020-08-05 00:00:00+00:00,-1.2353
2020-08-06 00:00:00+00:00,-1.5542
2020-08-07 00:00:00+00:00,-1.8253
2020-08-08 00:00:00+00:00,-1.9481
2020-08-09 00:00:00+00:00,-2.2104
2020-08-10 00:00:00+00:00,-1.7824
2020-08-11 00:00:00+00:00,-1.0853
2020-08-12 00:00:00+00:00,-1.4637
2020-08-13 00:00:00+00:00,-1.6507
2020-08-14 00:00:00+00:00,-1.5869
2020-08-15 00:00:00+00:00,-2.0543
2020-08-16 00:00:00+00:00,-3.0368
2020-08-17 00:00:00+00:00,-1.5145
2020-08-18 00:00:00+00:00,-1.342
2020-08-19 00:00:00+00:00,-1.1029
2020-08-20 00:00:00+00:00,-1.7072
2020-08-21 00:00:00+00:00,-1.2848
2020-08-22 00:00:00+00:00,-1.1656
2020-08-23 00:00:00+00:00,-1.2513
2020-08-24 00:00:00+00:00,-1.2542
2020-08-25 00:00:00+00:00,-1.1329
2020-08-26 00:00:00+00:00,-1.2066
2020-08-27 00:00:00+00:00,-1.2079
2020-08-28 00:00:00+00:00,-1.0529
2020-08-29 00:00:00+00:00,-1.8826
2020-08-30 00:00:00+00:00,-2.107
2020-08-31 00:00:00+00:00,-1.1078
2020-09-01 00:00:00+00:00,-1.0384
2020-09-02 00:00:00+00:00,-1.4089
2020-09-03 00:00:00+00:00,-1.7985
2020-09-04 00:00:00+00:00,-1.8966
2020-09-05 00:00:00+00:00,-2.2512
2020-09-06 00:00:00+00:00,-1.8219
2020-09-07 00:00:00+00:00,-0.8112
2020-09-08 00:00:00+00:00,-1.0494
2020-09-09 00:00:00+00:00,-1.1535
2020-09-10 00:00:00+00:00,-1.1766
2020-09-11 00:00:00+00:00,-1.5243
2020-09-12 00:00:00+00:00,-1.5618
2020-09-13 00:00:00+00:00,-1.3683
2020-09-14 00:00:00+00:00,-0.8526
2020-09-15 00:00:00+00:00,-0.9102
2020-09-16 00:00:00+00:00,-0.873
2020-09-17 00:00:00+00:00,-1.3617
2020-09-18 00:00:00+00:00,-1.4436
2020-09-19 00:00:00+00:00,-1.6115
2020-09-20 00:00:00+00:00,-1.7417
2020-09-21 00:00:00+00:00,-2.003
2020-09-22 00:00:00+00:00,-1.3782
2020-09-23 00:00:00+00:00,-1.2521
2020-09-24 00:00:00+00:00,-1.5643
2020-09-25 00:00:00+00:00,-1.1198
2020-09-26 00:00:00+00:00,-1.3174
2020-09-27 00:00:00+00:00,-1.3702
2020-09-28 00:00:00+00:00,-0.9696
2020-09-29 00:00:00+00:00,-0.8652
2020-09-30 00:00:00+00:00,-1.3926
2020-10-01 00:00:00+00:00,-1.2515
2020-10-02 00:00:00+00:00,-1.2849
2020-10-03 00:00:00+00:00,-0.7415
2020-10-04 00:00:00+00:00,-1.2983
2020-10-05 00:00:00+00:00,0.0761
2020-10-06 00:00:00+00:00,-0.5009
2020-10-07 00:00:00+00:00,-0.6032
2020-10-08 00:00:00+00:00,-1.3857
2020-10-09 00:00:00+00:00,-1.1343
2020-10-10 00:00:00+00:00,-0.6438
2020-10-11 00:00:00+00:00,-1.1285
2020-10-12 00:00:00+00:00,-0.8397
2020-10-13 00:00:00+00:00,-0.9299
2020-10-14 00:00:00+00:00,-1.3575
2020-10-15 00:00:00+00:00,-1.1152
2020-10-16 00:00:00+00:00,-1.1588
2020-10-17 00:00:00+00:00,-1.6717
2020-10-18 00:00:00+00:00,-1.3864
2020-10-19 00:00:00+00:00,-1.593
2020-10-21 00:00:00+00:00,-1.0605
2020-10-22 00:00:00+00:00,-1.4452
2020-10-23 00:00:00+00:00,-1.5386
2020-10-24 00:00:00+00:00,-1.1252
2020-10-25 00:00:00+00:00,-0.7105
2020-10-26 00:00:00+00:00,-1.3174
2020-10-27 00:00:00+00:00,-1.5633
2020-10-28 00:00:00+00:00,-1.6258
2020-10-29 00:00:00+00:00,-2.0055
2020-10-30 00:00:00+00:00,-1.3817
2020-10-31 00:00:00+00:00,-1.6171
2020-11-01 00:00:00+00:00,-0.6409
2020-11-02 00:00:00+00:00,-1.4491
2020-11-03 00:00:00+00:00,-0.7938
2020-11-04 00:00:00+00:00,-0.943
2020-11-05 00:00:00+00:00,-1.3838
2020-11-06 00:00:00+00:00,-1.7884
2020-11-07 00:00:00+00:00,-1.6817
2020-11-08 00:00:00+00:00,-0.2051
2020-11-09 00:00:00+00:00,-0.9278
2020-11-10 00:00:00+00:00,-1.0034
2020-11-11 00:00:00+00:00,-0.9172
2020-11-12 00:00:00+00:00,-1.2763
2020-11-13 00:00:00+00:00,-0.8802
2020-11-14 00:00:00+00:00,-1.2341
2020-11-15 00:00:00+00:00,-1.0576
2020-11-16 00:00:00+00:00,-0.7315
2020-11-17 00:00:00+00:00,-0.1459
2020-11-18 00:00:00+00:00,-1.382
2020-11-19 00:00:00+00:00,-1.1799
2020-11-20 00:00:00+00:00,-1.1638
2020-11-21 00:00:00+00:00,-1.4919
2020-11-22 00:00:00+00:00,-1.2015
2020-11-23 00:00:00+00:00,-1.112
2020-11-24 00:00:00+00:00,-0.4289
2020-11-25 00:00:00+00:00,-0.2803
2020-11-26 00:00:00+00:00,-0.7801
2020-11-27 00:00:00+00:00,-0.6716
2020-11-28 00:00:00+00:00,-0.585
2020-11-29 00:00:00+00:00,-1.1417
2020-11-30 00:00:00+00:00,-0.4558
2020-12-01 00:00:00+00:00,-0.8298
2020-12-02 00:00:00+00:00,-0.9109
2020-12-03 00:00:00+00:00,-0.7117
2020-12-04 00:00:00+00:00,-0.965
2020-12-05 00:00:00+00:00,-0.9328
2020-12-06 00:00:00+00:00,-1.0593
2020-12-07 00:00:00+00:00,-0.8199
2020-12-08 00:00:00+00:00,-0.7429
2020-12-09 00:00:00+00:00,-0.6265
2020-12-10 00:00:00+00:00,-1.1393
2020-12-11 00:00:00+00:00,-1.6054
2020-12-12 00:00:00+00:00,-1.3328
2020-12-13 00:00:00+00:00,-0.9466
2020-12-14 00:00:00+00:00,-1.0381
2020-12-15 00:00:00+00:00,-0.9202
2020-12-16 00:00:00+00:00,-0.6795
2020-12-17 00:00:00+00:00,-0.9501
2020-12-18 00:00:00+00:00,-0.8218
2020-12-19 00:00:00+00:00,-1.0601
2020-12-20 00:00:00+00:00,-1.2945
2020-12-21 00:00:00+00:00,-0.7437
2020-12-22 00:00:00+00:00,-0.6443
2020-12-23 00:00:00+00:00,-1.4772
2020-12-24 00:00:00+00:00,-0.6908
2020-12-25 00:00:00+00:00,-1.8332
2020-12-26 00:00:00+00:00,-1.681
2020-12-27 00:00:00+00:00,-1.4658
2020-12-28 00:00:00+00:00,-0.4299
2020-12-29 00:00:00+00:00,-0.5263
2020-12-30 00:00:00+00:00,-0.7332
2020-12-31 00:00:00+00:00,-0.6191
2021-01-01 00:00:00+00:00,-0.4371
2021-01-02 00:00:00+00:00,-0.45
2021-01-03 00:00:00+00:00,-0.3421
2021-01-04 00:00:00+00:00,-1.226
2021-01-05 00:00:00+00:00,-0.8448
2021-01-06 00:00:00+00:00,-0.7239
2021-01-07 00:00:00+00:00,-0.5939
2021-01-08 00:00:00+00:00,-0.7761
2021-01-09 00:00:00+00:00,-0.6832
2021-01-10 00:00:00+00:00,-1.4128
2021-01-11 00:00:00+00:00,-0.7221
2021-01-12 00:00:00+00:00,-1.0536
2021-01-13 00:00:00+00:00,-0.9702
2021-01-14 00:00:00+00:00,-0.7047
2021-01-15 00:00:00+00:00,-1.1514
2021-01-16 00:00:00+00:00,-1.7457
2021-01-17 00:00:00+00:00,-1.3137
2021-01-18 00:00:00+00:00,-0.9679
2021-01-19 00:00:00+00:00,-1.046
2021-01-20 00:00:00+00:00,-0.6607
2021-01-21 00:00:00+00:00,-0.925
2021-01-22 00:00:00+00:00,-0.9464
2021-01-23 00:00:00+00:00,-2.2202
2021-01-24 00:00:00+00:00,-1.3049
2021-01-25 00:00:00+00:00,-0.9992
2021-01-26 00:00:00+00:00,-0.4725
2021-01-27 00:00:00+00:00,-1.0439
2021-01-28 00:00:00+00:00,-2.1134
2021-01-29 00:00:00+00:00,-1.6005
2021-01-30 00:00:00+00:00,-1.611
2021-01-31 00:00:00+00:00,-1.6856
2021-02-01 00:00:00+00:00,-0.8273
2021-02-02 00:00:00+00:00,-0.9154
2021-02-03 00:00:00+00:00,-0.637
2021-02-04 00:00:00+00:00,-0.5147
2021-02-05 00:00:00+00:00,-0.2305
2021-02-06 00:00:00+00:00,-0.4601
2021-02-07 00:00:00+00:00,-0.8747
2021-02-08 00:00:00+00:00,-0.2466
2021-02-09 00:00:00+00:00,-0.1189
2021-02-10 00:00:00+00:00,-0.5126
2021-02-11 00:00:00+00:00,-0.9351
2021-02-12 00:00:00+00:00,-0.9543
2021-02-13 00:00:00+00:00,-1.5159
2021-02-14 00:00:00+00:00,-1.0346
2021-02-15 00:00:00+00:00,-0.7617
2021-02-16 00:00:00+00:00,-0.5245
2021-02-17 00:00:00+00:00,-0.6147
2021-02-18 00:00:00+00:00,-0.7436
2021-02-19 00:00:00+00:00,-1.1053
2021-02-20 00:00:00+00:00,-0.4233
2021-02-21 00:00:00+00:00,-1.1708
2021-02-22 00:00:00+00:00,-0.904
2021-02-23 00:00:00+00:00,-0.9151
2021-02-24 00:00:00+00:00,-1.1781
2021-02-25 00:00:00+00:00,-0.4916
2021-02-26 00:00:00+00:00,-1.0213
2021-02-27 00:00:00+00:00,-0.8531
2021-02-28 00:00:00+00:00,-1.527
2021-03-01 00:00:00+00:00,-0.845
2021-03-02 00:00:00+00:00,-0.8125
2021-03-03 00:00:00+00:00,-0.6933
2021-03-04 00:00:00+00:00,-0.9966
2021-03-05 00:00:00+00:00,-0.893
2021-03-06 00:00:00+00:00,-0.9654
2021-03-07 00:00:00+00:00,-1.5573
2021-03-08 00:00:00+00:00,-0.812
2021-03-09 00:00:00+00:00,-0.7705
2021-03-10 00:00:00+00:00,-0.8511
2021-03-11 00:00:00+00:00,-0.7134
2021-03-12 00:00:00+00:00,-0.8703
2021-03-13 00:00:00+00:00,-1.5531
2021-03-14 00:00:00+00:00,-1.1505
2021-03-15 00:00:00+00:00,-0.7693
2021-03-16 00:00:00+00:00,-0.7783
2021-03-17 00:00:00+00:00,-1.2283
2021-03-18 00:00:00+00:00,-0.6119
2021-03-19 00:00:00+00:00,-1.3081
2021-03-20 00:00:00+00:00,-1.9157
2021-03-21 00:00:00+00:00,-1.4939
2021-03-22 00:00:00+00:00,-1.0264
2021-03-23 00:00:00+00:00,-0.7675
2021-03-24 00:00:00+00:00,-1.3879
2021-03-25 00:00:00+00:00,-1.7288
2021-03-26 00:00:00+00:00,-0.966
2021-03-27 00:00:00+00:00,-0.524
2021-03-28 00:00:00+00:00,-0.8153
2021-03-29 00:00:00+00:00,-1.4585
2021-03-30 00:00:00+00:00,-0.9006
2021-03-31 00:00:00+00:00,-0.8789
2021-04-01 00:00:00+00:00,-0.8316
2021-04-02 00:00:00+00:00,-0.443
2021-04-03 00:00:00+00:00,-0.4663
2021-04-04 00:00:00+00:00,-1.2979
2021-04-05 00:00:00+00:00,-1.2042
2021-04-06 00:00:00+00:00,-0.447
2021-04-07 00:00:00+00:00,-0.4679
2021-04-08 00:00:00+00:00,-0.6013
2021-04-09 00:00:00+00:00,-0.524
2021-04-10 00:00:00+00:00,-1.0552
2021-04-11 00:00:00+00:00,-1.5819
2021-04-12 00:00:00+00:00,-1.0146
2021-04-13 00:00:00+00:00,-0.6989
2021-04-14 00:00:00+00:00,-0.4425
2021-04-15 00:00:00+00:00,-0.4846
2021-04-16 00:00:00+00:00,-0.5069
2021-04-17 00:00:00+00:00,-0.7642
2021-04-18 00:00:00+00:00,-1.0451
2021-04-19 00:00:00+00:00,-0.5242
2021-04-20 00:00:00+00:00,-0.6238
2021-04-21 00:00:00+00:00,-0.5721
2021-04-22 00:00:00+00:00,-1.0053
2021-04-23 00:00:00+00:00,-1.2882
2021-04-24 00:00:00+00:00,-0.9913
2021-04-25 00:00:00+00:00,-1.3146
2021-04-26 00:00:00+00:00,-0.6691
2021-04-27 00:00:00+00:00,-0.1208
2021-04-28 00:00:00+00:00,-0.5789
2021-04-29 00:00:00+00:00,-0.4636
2021-04-30 00:00:00+00:00,-0.5781
2021-05-01 00:00:00+00:00,-1.0259
2021-05-02 00:00:00+00:00,-0.7933
2021-05-03 00:00:00+00:00,-0.3606
2021-05-04 00:00:00+00:00,-0.605
2021-05-05 00:00:00+00:00,-0.6066
2021-05-06 00:00:00+00:00,-0.7296
2021-05-07 00:00:00+00:00,-0.4489
2021-05-08 00:00:00+00:00,-0.9589
2021-05-09 00:00:00+00:00,-1.4985
2021-05-10 00:00:00+00:00,-1.0226
2021-05-11 00:00:00+00:00,-1.1739
2021-05-12 00:00:00+00:00,-1.7764
2021-05-13 00:00:00+00:00,-1.9442
2021-05-14 00:00:00+00:00,-1.7368
2021-05-15 00:00:00+00:00,-1.8422
2021-05-16 00:00:00+00:00,-1.7905
2021-05-17 00:00:00+00:00,-1.1923
2021-05-18 00:00:00+00:00,-1.0211
2021-05-19 00:00:00+00:00,-1.2822
2021-05-20 00:00:00+00:00,-1.0087
2021-05-21 00:00:00+00:00,-0.8731
2021-05-22 00:00:00+00:00,-0.9365
2021-05-23 00:00:00+00:00,-1.3004
2021-05-24 00:00:00+00:00,-0.9252
2021-05-25 00:00:00+00:00,-0.5541
2021-05-26 00:00:00+00:00,-0.5505
2021-05-27 00:00:00+00:00,-1.0148
2021-05-28 00:00:00+00:00,-0.8209
2021-05-29 00:00:00+00:00,-1.4223
2021-05-30 00:00:00+00:00,-1.1429
2021-05-31 00:00:00+00:00,-1.0874
2021-06-01 00:00:00+00:00,-1.0142
2021-06-02 00:00:00+00:00,-1.0657
2021-06-03 00:00:00+00:00,-0.8118
2021-06-04 00:00:00+00:00,-1.087
2021-06-05 00:00:00+00:00,-0.9043
2021-06-06 00:00:00+00:00,-1.2564
2021-06-07 00:00:00+00:00,-0.7438
2021-06-08 00:00:00+00:00,-1.061
2021-06-09 00:00:00+00:00,-0.9692
2021-06-10 00:00:00+00:00,-1.086
2021-06-11 00:00:00+00:00,-0.9806
2021-06-12 00:00:00+00:00,-1.3406
2021-06-13 00:00:00+00:00,-1.4714
2021-06-14 00:00:00+00:00,-0.9236
2021-06-15 00:00:00+00:00,-0.7483
2021-06-16 00:00:00+00:00,-0.7572
2021-06-17 00:00:00+00:00,-0.7673
2021-06-18 00:00:00+00:00,-1.308
2021-06-19 00:00:00+00:00,-1.3605
2021-06-20 00:00:00+00:00,-2.5793
2021-06-21 00:00:00+00:00,-1.2268
2021-06-22 00:00:00+00:00,-0.8356
2021-06-23 00:00:00+00:00,-0.8627
2021-06-24 00:00:00+00:00,-0.5032
2021-06-25 00:00:00+00:00,-0.5033
2021-06-26 00:00:00+00:00,-0.4776
2021-06-27 00:00:00+00:00,-0.8921
2021-06-28 00:00:00+00:00,-0.682
2021-06-29 00:00:00+00:00,-0.8355
2021-06-30 00:00:00+00:00,-0.9477
2021-07-01 00:00:00+00:00,-1.18
2021-07-02 00:00:00+00:00,-1.261
2021-07-03 00:00:00+00:00,-0.9419
2021-07-04 00:00:00+00:00,-1.0829
2021-07-05 00:00:00+00:00,-1.0786
2021-07-06 00:00:00+00:00,-0.5253
2021-07-07 00:00:00+00:00,-1.8719
2021-07-08 00:00:00+00:00,-2.0817
2021-07-09 00:00:00+00:00,-1.1481
2021-07-10 00:00:00+00:00,-1.0391
2021-07-11 00:00:00+00:00,-0.9583
2021-07-12 00:00:00+00:00,-0.8024
2021-07-13 00:00:00+00:00,-0.8636
2021-07-14 00:00:00+00:00,-0.8481
2021-07-15 00:00:00+00:00,-0.9414
2021-07-16 00:00:00+00:00,-1.0298
2021-07-17 00:00:00+00:00,-1.213
2021-07-18 00:00:00+00:00,-1.7711
2021-07-19 00:00:00+00:00,-1.3845
2021-07-20 00:00:00+00:00,-1.0977
2021-07-21 00:00:00+00:00,-1.2215
2021-07-22 00:00:00+00:00,-1.3117
2021-07-23 00:00:00+00:00,-1.4268
2021-07-24 00:00:00+00:00,-1.4308
2021-07-25 00:00:00+00:00,-1.3353
2021-07-26 00:00:00+00:00,-1.0458
2021-07-27 00:00:00+00:00,-0.699
2021-07-28 00:00:00+00:00,-0.852
2021-07-29 00:00:00+00:00,-0.5021
2021-07-30 00:00:00+00:00,-0.8037
2021-07-31 00:00:00+00:00,-1.5883
2021-08-01 00:00:00+00:00,-0.9088
2021-08-02 00:00:00+00:00,-1.0968
2021-08-03 00:00:00+00:00,-0.8824
2021-08-04 00:00:00+00:00,-0.898
2021-08-05 00:00:00+00:00,-1.3011
2021-08-06 00:00:00+00:00,-0.6345
2021-08-07 00:00:00+00:00,-0.5318
2021-08-08 00:00:00+00:00,-1.4706
2021-08-09 00:00:00+00:00,-1.0555
2021-08-10 00:00:00+00:00,-0.8143
2021-08-11 00:00:00+00:00,-1.017
2021-08-12 00:00:00+00:00,-0.8964
2021-08-13 00:00:00+00:00,-0.8721
2021-08-14 00:00:00+00:00,-1.1464
2021-08-15 00:00:00+00:00,-1.4584
2021-08-16 00:00:00+00:00,-1.039
2021-08-17 00:00:00+00:00,-1.5301
2021-08-18 00:00:00+00:00,-1.4754
2021-08-19 00:00:00+00:00,-1.4106
2021-08-20 00:00:00+00:00,-1.4509
2021-08-21 00:00:00+00:00,-1.9881
2021-08-22 00:00:00+00:00,-1.7074
2021-08-23 00:00:00+00:00,-1.2435
2021-08-24 00:00:00+00:00,-0.8977
2021-08-25 00:00:00+00:00,-0.7269
2021-08-26 00:00:00+00:00,-1.3069
2021-08-27 00:00:00+00:00,-1.1839
2021-08-28 00:00:00+00:00,-1.9379
2021-08-29 00:00:00+00:00,-2.1052
2021-08-30 00:00:00+00:00,-1.366
2021-08-31 00:00:00+00:00,-1.3328
2021-09-01 00:00:00+00:00,-1.4471
2021-09-02 00:00:00+00:00,-1.1843
2021-09-03 00:00:00+00:00,-1.4012
2021-09-04 00:00:00+00:00,-1.3048
2021-09-05 00:00:00+00:00,-1.5456
2021-09-06 00:00:00+00:00,-1.0682
2021-09-07 00:00:00+00:00,-1.442
2021-09-08 00:00:00+00:00,-1.2677
2021-09-09 00:00:00+00:00,-1.7942
2021-09-10 00:00:00+00:00,-1.3342
2021-09-11 00:00:00+00:00,-1.4956
2021-09-12 00:00:00+00:00,-1.4535
2021-09-13 00:00:00+00:00,-1.492
2021-09-14 00:00:00+00:00,-1.207
2021-09-15 00:00:00+00:00,-1.4317
2021-09-16 00:00:00+00:00,-1.0907
2021-09-17 00:00:00+00:00,-1.4434
2021-09-18 00:00:00+00:00,-1.454
2021-09-19 00:00:00+00:00,-1.387
2021-09-20 00:00:00+00:00,-2.4133
2021-09-21 00:00:00+00:00,-2.0751
2021-09-22 00:00:00+00:00,-1.4242
2021-09-23 00:00:00+00:00,-1.0306
2021-09-24 00:00:00+00:00,-1.5129
2021-09-25 00:00:00+00:00,-1.6628
2021-09-26 00:00:00+00:00,-1.5965
2021-09-27 00:00:00+00:00,-1.1951
2021-09-28 00:00:00+00:00,-1.4496
2021-09-29 00:00:00+00:00,-1.413
2021-09-30 00:00:00+00:00,-1.4757
2021-10-01 00:00:00+00:00,-1.5583
