time,macro_vol
2019-03-11 00:00:00+00:00,0.6269
2019-03-12 00:00:00+00:00,0.5339
2019-03-13 00:00:00+00:00,0.5196
2019-03-14 00:00:00+00:00,0.4577
2019-03-15 00:00:00+00:00,0.4735
2019-03-16 00:00:00+00:00,0.2349
2019-03-17 00:00:00+00:00,0.2826
2019-03-18 00:00:00+00:00,0.5946
2019-03-19 00:00:00+00:00,0.6076
2019-03-20 00:00:00+00:00,0.8027
2019-03-21 00:00:00+00:00,0.8492
2019-03-22 00:00:00+00:00,0.711
2019-03-23 00:00:00+00:00,0.3553
2019-03-24 00:00:00+00:00,0.291
2019-03-25 00:00:00+00:00,0.5589
2019-03-26 00:00:00+00:00,0.4761
2019-03-27 00:00:00+00:00,0.4614
2019-03-28 00:00:00+00:00,0.5871
2019-03-29 00:00:00+00:00,0.577
2019-03-30 00:00:00+00:00,0.3882
2019-03-31 00:00:00+00:00,0.4576
2019-04-01 00:00:00+00:00,0.6853
2019-04-02 00:00:00+00:00,0.5335
2019-04-03 00:00:00+00:00,0.5188
2019-04-04 00:00:00+00:00,0.5918
2019-04-05 00:00:00+00:00,0.7285
2019-04-06 00:00:00+00:00,0.4103
2019-04-07 00:00:00+00:00,0.4289
2019-04-08 00:00:00+00:00,0.4664
2019-04-09 00:00:00+00:00,0.5093
2019-04-10 00:00:00+00:00,0.5917
2019-04-11 00:00:00+00:00,0.6672
2019-04-12 00:00:00+00:00,0.6215
2019-04-13 00:00:00+00:00,0.3078
2019-04-14 00:00:00+00:00,0.4042
2019-04-15 00:00:00+00:00,0.4894
2019-04-16 00:00:00+00:00,0.5659
2019-04-17 00:00:00+00:00,0.6087
